ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepsDropHandler.canCopyAfter,0,0,0,0,0,0,0,0,0,3.535,1
com.eviware.soapui.impl.wsdl.support.wss.DefaultWssContainer.removeIncomingWssAt,0,0,0,0,0,0,0,0,0,1.9248650968104528,2
com.eviware.soapui.ImportWsdlProjectActionDelegate.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.support.xml.XmlUtils.prettyPrintXml,0,0,0,0,0,0,0,0,0,2.293968272172175,7
com.eviware.soapui.impl.wsdl.support.wsdl.WsdlValidator.validateRpcLiteral,0,0,0,0,0,0,0,0,0,2.2426320445627983,34
com.eviware.soapui.impl.wsdl.panels.request.AbstractWsdlRequestDesktopPanel.run,0,0,0,0,0,0,0,0,0,1.9592999589673594,4
org.syntax.jedit.tokenmarker.SQLTokenMarker.markTokensImpl,0,0,0,0,0,0,0,0,0,2.6348020246798485,104
com.eviware.soapui.support.dnd.handlers.TestCaseToTestCaseDropHandler.copyBefore,0,0,0,0,0,0,0,0,0,3.6666666666666665,3
com.eviware.soapui.impl.wsdl.actions.iface.tools.axis2.Axis2WSDL2CodeAction.buildArgs,0,0,1,0,0,0,0,0,0,1.228794405804333,33
com.eviware.soapui.ui.desktop.DesktopRegistry.createDesktop,0,0,0,0,0,0,0,0,0,2.7099999999999995,3
com.eviware.soapui.ShowEditorAction.getModelItem,0,0,0,0,0,0,0,0,0,3.728758678159189,1
com.eviware.soapui.impl.wsdl.WsdlTestSuite.getTestCaseCount,0,0,0,0,0,0,0,0,0,1.527971187862964,1
com.eviware.soapui.impl.wsdl.submit.transports.http.HttpClientRequestTransport.addRequestFilter,0,0,0,0,0,0,0,0,0,2.295,1
com.eviware.soapui.impl.wsdl.panels.support.XmlDocumentAdapter.hasTypeSystem,0,0,0,0,0,0,0,0,0,2.7842259107885883,1
com.eviware.soapui.model.propertyexpansion.PropertyExpansionUtils.saveGlobalProperties,0,0,0,0,0,0,0,0,0,3.014568710421024,3
com.eviware.soapui.support.xml.XmlUtils.dumpParserErrors,0,0,0,0,0,0,0,0,0,0.61,4
com.eviware.soapui.model.support.ProjectListenerAdapter.interfaceRemoved,0,0,0,0,0,0,0,0,0,0.0,0
com.eviware.soapui.model.tree.nodes.InternalInterfaceListener.operationUpdated,0,0,0,0,0,0,0,0,0,3.44,0
com.eviware.soapui.impl.wsdl.panels.loadtest.JStatisticsGraph.createLegendIcon,0,0,0,0,0,0,0,0,0,2.643333333333333,5
com.eviware.soapui.impl.wsdl.teststeps.PropertyTransfer.setUseXQuery,0,0,0,0,0,0,0,0,0,0.945,1
com.eviware.soapui.impl.wsdl.support.MessageXmlObject.getMessageParts,0,0,0,0,0,0,0,0,0,2.4732675152131716,49
com.eviware.soapui.impl.wsdl.loadtest.data.StatisticsValueHistory.getColumnClass,0,0,0,0,0,0,0,0,0,3.955,1
com.eviware.soapui.model.tree.nodes.OperationTreeNode.release,0,0,0,0,0,0,0,0,0,2.0703732734191562,5
com.eviware.soapui.impl.wsdl.panels.mockoperation.WsdlMockResultMessageExchange.getResponseAttachments,0,0,0,0,0,0,0,0,0,2.210547915807622,1
com.eviware.soapui.impl.wsdl.WsdlInterface.getMessageBuilder,0,0,0,0,0,0,0,0,0,2.937123458144187,6
com.eviware.soapui.impl.wsdl.mock.WsdlMockResponse.getResponseParts,0,0,0,0,0,0,0,0,0,1.7847967176209396,26
