ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.soapui.impl.wsdl.loadtest.LoadStrategyConfigurationChangeListener.fireAssertionRemoved,0,0,0,0,0,0,0,0,0,2.665
com.eviware.x.impl.swing.JFormDialog.release,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.model.propertyexpansion.PropertyExpansionUtils.createMutablePropertyExpansion,0,0,0,0,0,0,0,0,0,2.0265696217921283
com.eviware.soapui.support.dnd.handlers.TestCaseToTestCaseDropHandler.moveAfter,0,0,0,0,0,0,0,0,0,3.6666666666666665
com.eviware.soapui.model.tree.nodes.InternalTestPropertyListener.propertyRemoved,0,0,0,0,0,0,0,0,0,4.0
com.eviware.soapui.impl.wsdl.panels.request.components.editor.views.registry.XmlEditorViewRegistry.getFactories,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.RequestIconAnimator.afterSubmit,0,0,0,0,0,0,0,0,0,2.425
com.eviware.soapui.impl.wsdl.support.wsdl.WsdlValidator.getRpcBodyPart,0,0,0,0,0,0,0,0,0,1.0545916799062829
com.eviware.soapui.impl.wsdl.panels.testcase.TestRunLog.getTestLogList,0,0,0,0,0,0,0,0,0,3.59476864331214
com.eviware.soapui.impl.wsdl.submit.filters.RemoveEmptyContentRequestFilter.removeEmptyContent,0,0,0,0,0,0,0,0,0,2.3830359102693635
com.eviware.soapui.impl.wsdl.support.wss.entries.AddEncryptionEntry.load,0,0,0,0,0,0,0,0,0,1.8402823992098274
com.eviware.soapui.support.DocumentListenerAdapter.insertUpdate,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.model.tree.nodes.InternalInterfaceListener.requestRemoved,0,0,0,0,0,0,0,0,0,3.368333333333333
com.eviware.soapui.model.tree.SoapUITreeModel.notifyNodeInserted,0,0,0,0,0,0,0,0,0,2.7019730998567995
com.eviware.soapui.impl.wsdl.support.wss.crypto.MerlinCrypto.getLabel,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.panels.mockoperation.InternalInterfaceListener.operationUpdated,0,0,0,0,0,0,0,0,0,2.6566666666666667
com.eviware.soapui.support.dnd.AbstractSoapUIDropTarget.drop,0,0,0,0,0,0,0,0,0,1.965
com.eviware.soapui.support.components.JUndoableFormattedTextField.JUndoableFormattedTextField,0,0,0,0,0,0,0,0,0,1.6433333333333333
com.eviware.soapui.impl.wsdl.mock.WsdlMockResult.setContentType,0,0,0,0,0,0,0,0,0,3.469747742166753
com.eviware.soapui.actions.ToolsPrefs.setFormValues,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.loadtest.assertions.LoadTestAssertionRegistry.buildAssertion,0,0,0,0,0,0,0,0,0,0.9413139315696392
com.eviware.soapui.impl.wsdl.panels.iface.WsdlInterfaceDesktopPanel.mouseClicked,0,0,0,0,0,0,0,0,0,2.8803381757234305
com.eviware.soapui.impl.wsdl.panels.loadtest.JLoadTestAssertionsTable.buildToolbar,0,0,0,0,0,0,0,0,0,3.1477018270282677
